href,apartment_type,price,address,square,building_floor,floor,commission_percent,time_of_creation,agency,metro_distance,metro_station,latitude,longitude,postal_code,area
/nizhniy_novgorod/kvartiry/3-k_kvartira_43_m_44_et._1978685051,"
 3-к квартира",18500,Корейская ул.,43.0,4,4,0,2020-07-08 08:43:00,,,без метро,56.279082,43.990526,,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_39_m_612_et._1930996071,"
 1-к квартира",19000,"ул. Надежды Сусловой, 22",39.0,6,12,0,2020-07-13 10:27:00,,,без метро,56.304765,44.044955,603106.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_69_et._1887279971,"
 1-к квартира",14000,"Фруктовая ул., 7к2",33.0,6,9,0,2020-07-08 20:46:00,,,без метро,56.316394,44.052986,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_45_m_911_et._520015272,"
 1-к квартира",12000,"ул. Строкина, 17Б",45.0,9,11,0,2020-07-12 16:36:00,,"1,9 км",Парк Культуры,56.256303,43.84605,603138.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_912_et._1949172779,"
 1-к квартира",15000,"жилой район Мещерское Озеро, ул. Карла Маркса, 20",42.0,9,12,0,2020-07-11 18:41:00,,"1,4 км",Стрелка,56.343967000000006,43.9321,603159.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_66_m_1117_et._1931291134,"
 2-к квартира",21000,"ул. Белинского, 64",66.0,11,17,50,2020-07-12 21:22:00,,600 м,Горьковская,56.31205500000001,44.003103,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_48_m_910_et._1272753495,"
 1-к квартира",20000,"ул. Невзоровых, 87",48.0,9,10,70,2020-07-13 13:18:00,Агентство,"2,1 км",Горьковская,56.317308,44.027851,603024.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35.2_m_510_et._1957920930,"
 1-к квартира",12500,"Гордеевская ул., 62",35.2,5,10,0,2020-07-06 19:36:00,,"1,3 км",Стрелка,56.331169,43.930303,603116.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_38_m_89_et._1680645133,"
 1-к квартира",20000,"ул. Пушкина, 21А",38.0,8,9,0,2020-07-13 18:36:00,,"1,8 км",Горьковская,56.29739300000001,43.991236,603098.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_55_m_210_et._1929493734,"
 2-к квартира",20000,"ул. Родионова, 193к2",55.0,2,10,70,2020-07-13 17:14:00,Агентство,,без метро,56.303352,44.076477,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_75_m_49_et._1840404749,"
 3-к квартира",16000,"ул. Веденяпина, 1А",75.0,4,9,50,2020-07-11 12:54:00,Агентство,400 м,Парк Культуры,56.239833,43.866047,603016.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_40_m_89_et._1931897042,"
 1-к квартира",12500,"ул. Адмирала Нахимова, 10",40.0,8,9,50,2020-07-08 13:32:00,Агентство,600 м,Пролетарская,56.269966,43.922488,603073.0,Ленинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_44_m_15_et._774187994,"
 2-к квартира",15000,Медицинская ул.,44.0,1,5,0,2020-07-09 13:57:00,,,без метро,56.281516,43.988954,,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_510_et._1952634612,"
 2-к квартира",22000,"Ошарская ул., 88",50.0,5,10,0,2020-07-11 17:59:00,,"1,6 км",Горьковская,56.308935,44.018509,603105.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_34_m_59_et._1852707450,"
 1-к квартира",10500,"ул. Веденяпина, 24",34.0,5,9,0,2020-07-10 12:15:00,Агентство,"1,8 км",Парк Культуры,56.229001,43.878138,603147.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_69_et._1951112595,"
 1-к квартира",12000,"ул. Адмирала Макарова, 4к1",31.0,6,9,60,2020-07-12 23:14:00,,"1,1 км",Заречная,56.288176,43.945647,603132.0,Ленинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_34_m_49_et._1926380340,"
 1-к квартира",9500,"ул. Веденяпина, 13",34.0,4,9,70,2020-07-06 15:07:00,,"1,2 км",Парк Культуры,56.23407,43.873314,603016.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_43_m_25_et._1951831913,"
 2-к квартира",15000,"пр-т Ленина, 7",43.0,2,5,50,2020-07-10 09:17:00,Агентство,100 м,Ленинская,56.298667,43.937265,603011.0,Ленинский район
/nizhniy_novgorod/kvartiry/studiya_18_m_310_et._1423090045,"
 Студия",10000,"Южный б-р, 5",18.0,3,10,55,2020-07-12 22:25:00,Агентство,"2,8 км",Парк Культуры,56.216649,43.860244,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_40.8_m_35_et._1897753576,"
 3-к квартира",17000,"пр-т Гагарина, 20",40.8,3,5,0,2020-07-11 10:44:00,,"1,6 км",Горьковская,56.30076999999999,43.984885,603022.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_52_m_19_et._1960039743,"
 2-к квартира",9000,"ул. Героя Шнитникова, 26",52.0,1,9,70,2020-07-06 13:07:00,Агентство,2 км,Парк Культуры,56.225953,43.876907,603147.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_50_m_410_et._916393140,"
 1-к квартира",11000,"Тонкинская ул., 5",50.0,4,10,60,2020-07-08 13:40:00,Агентство,600 м,Московская,56.324411,43.93802,,Канавинский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_95_m_410_et._1929417726,"
 3-к квартира",30000,"ул. Коминтерна, 139",95.0,4,10,70,2020-07-13 17:15:00,Агентство,"2,7 км",Буревестник,56.353754,43.867233,603003.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_45_m_819_et._1881069583,"
 1-к квартира",18000,"ул. Тимирязева, 3к2",45.0,8,19,70,2020-07-14 09:32:00,Агентство,"1,1 км",Горьковская,56.30445,43.997129,603022.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_70_m_1017_et._1913841272,"
 2-к квартира",40000,"ул. Ванеева, 6",70.0,10,17,0,2020-07-09 18:27:00,,"1,5 км",Горьковская,56.313738,44.018832,603024.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_99_et._1918584683,"
 1-к квартира",11000,"Медицинская ул., 11",35.0,9,9,0,2020-07-14 10:59:00,,,без метро,56.280097,43.990598,603081.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_15_et._1970320051,"
 1-к квартира",13000,"ул. Бориса Корнилова, 5к2",32.0,1,5,0,2020-07-10 12:26:00,,,без метро,56.299661,44.042108,603106.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_70_m_38_et._1822297253,"
 2-к квартира",30000,"Новая ул., 51",70.0,3,8,70,2020-07-06 10:52:00,,300 м,Горьковская,56.314162,43.989215,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_63_m_39_et._1879742335,"
 2-к квартира",17000,"ул. Звездинка, 5",63.0,3,9,0,2020-07-10 20:31:00,,200 м,Горьковская,56.315475,43.995485,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_41_m_29_et._1952997159,"
 1-к квартира",13000,"ул. Красных Зорь, 24",41.0,2,9,0,2020-07-08 11:19:00,Агентство,"1,5 км",Буревестник,56.332691,43.868859,603157.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_49_et._1918036138,"
 1-к квартира",17000,"ул. Тимирязева, 3",31.0,4,9,0,2020-07-06 10:39:00,,900 м,Горьковская,56.306103,43.995431,603022.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_39_et._1775596660,"
 2-к квартира",12000,"Берёзовская ул., 94",48.0,3,9,60,2020-07-06 10:11:00,Агентство,"1,4 км",Буревестник,56.327091,43.873449,603157.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_25_et._929107349,"
 1-к квартира",15000,"Ереванская ул., 2/5",30.0,2,5,0,2020-07-13 12:30:00,Агентство,1 км,Горьковская,56.313234,43.978785,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_68_m_617_et._1918279495,"
 2-к квартира",40000,"ул. Белинского, 64",68.0,6,17,70,2020-07-13 13:51:00,Агентство,600 м,Горьковская,56.31205500000001,44.003103,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_35_et._1934718934,"
 1-к квартира",15997,"Радужная ул., 4А",31.0,3,5,0,2020-07-11 01:37:00,,,без метро,56.319534,44.043662,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_40_m_46_et._1949952706,"
 1-к квартира",12500,Казанское ш.,40.0,4,6,0,2020-07-06 08:28:00,,,без метро,56.28977,44.075435,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_40_m_1618_et._1953209848,"
 1-к квартира",18000,"Краснозвёздная ул., 31",40.0,16,18,30,2020-07-06 08:28:00,Агентство,,без метро,56.286772,43.988146,603081.0,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_70_m_79_et._1523486913,"
 3-к квартира",17000,"Московское ш., 140",70.0,7,9,50,2020-07-12 12:00:00,Агентство,"2,3 км",Бурнаковская,56.31369300000001,43.883016,603028.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_1517_et._1035357109,"
 1-к квартира",14000,"ул. Академика Сахарова, 113",42.0,15,17,0,2020-07-08 11:22:00,,,без метро,56.261383,44.016676,603136.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_43_m_45_et._1783157165,"
 1-к квартира",25000,"Медицинская ул., 26",43.0,4,5,70,2020-07-07 12:19:00,Агентство,,без метро,56.28156600000001,43.991712,603081.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_59_et._1932989338,"
 1-к квартира",12000,"Подворная ул., 3",35.0,5,9,40,2020-07-07 18:18:00,Агентство,,без метро,56.289585,43.84703,,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_26_et._1763826488,"
 1-к квартира",13000,"пр-т Героев, 41",32.0,2,6,0,2020-06-20 11:44:00,,"1,4 км",Буревестник,56.32210500000001,43.886861,603044.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_19_et._1559191398,"
 1-к квартира",12000,"Верхнепечёрская ул., 12к1",35.0,1,9,40,2020-07-09 10:34:00,Агентство,,без метро,56.286802,44.070099,,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_65_m_78_et._1758450489,"
 2-к квартира",40000,"Новая ул., 51",65.0,7,8,70,2020-07-09 12:48:00,Агентство,300 м,Горьковская,56.314162,43.989215,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32.4_m_15_et._1925914437,"
 1-к квартира",10000,"Южное ш., 20А",32.4,1,5,0,2020-06-22 19:01:00,,2 км,Парк Культуры,56.223446,43.859822,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_65_m_35_et._1879348481,"
 3-к квартира",17000,"ул. Даргомыжского, 12",65.0,3,5,0,2020-06-20 17:17:00,,800 м,Ленинская,56.290604,43.94049,603132.0,Ленинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_60_m_311_et._984618979,"
 2-к квартира",19000,"Деловая ул., 20",60.0,3,11,0,2020-07-03 07:57:00,,,без метро,56.30493000000001,44.073953,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_616_et._1846675904,"
 1-к квартира",13000,"Заречный б-р, 5",42.0,6,16,60,2020-07-06 10:08:00,Агентство,800 м,Заречная,56.283665,43.941353,603076.0,Ленинский район
/nizhniy_novgorod/kvartiry/4-k_kvartira_104_m_1017_et._1903221464,"
 4-к квартира",50000,"ул. Родионова, 165к10",104.0,10,17,0,2020-07-09 09:50:00,Агентство,,без метро,56.314197,44.067476,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/studiya_19_m_1010_et._1930572405,"
 Студия",13000,"ул. Бориса Панина, 7к2",19.0,10,10,74,2020-07-08 16:32:00,Агентство,"2,3 км",Горьковская,56.307886,44.02998,603089.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_89_et._1946372775,"
 1-к квартира",15000,"Казанское ш., 23к1",35.0,8,9,0,2020-06-30 14:02:00,,,без метро,56.28667700000001,44.073917,603087.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36_m_210_et._1803751746,"
 1-к квартира",12000,"ул. Героя Советского Союза Васильева, 1",36.0,2,10,60,2020-07-05 08:43:00,Агентство,"1,7 км",Комсомольская,56.266022,43.878345,603095.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36_m_49_et._1888501990,"
 1-к квартира",10000,"ул. Старых Производственников, 18",36.0,4,9,60,2020-07-08 00:41:00,Агентство,"1,5 км",Парк Культуры,56.227915,43.860262,603123.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_59_m_317_et._1971758297,"
 2-к квартира",17000,"ул. Академика Сахарова, 111",59.0,3,17,0,2020-07-05 14:14:00,,,без метро,56.261873,44.01815,603136.0,Приокский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_39_m_59_et._1831149518,"
 2-к квартира",10000,ул. Надежды Сусловой,39.0,5,9,0,2020-07-04 16:58:00,,,без метро,56.302872,44.043805,,Советский район
/nizhniy_novgorod/kvartiry/4-k_kvartira_70_m_99_et._1847959219,"
 4-к квартира",27000,"ул. Сергея Акимова, 15",70.0,9,9,0,2020-07-06 13:53:00,,"1,2 км",Стрелка,56.33560500000001,43.930061,603070.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_63_m_58_et._1575674300,"
 1-к квартира",25000,"Славянская ул., 23",63.0,5,8,50,2020-06-25 12:59:00,Агентство,400 м,Горьковская,56.312365,44.00083,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33.3_m_59_et._927500350,"
 1-к квартира",14000,"ул. Германа Лопатина, 5",33.3,5,9,50,2020-07-04 15:42:00,Агентство,,без метро,56.294421,44.066254,603163.0,Нижегородский район
