href,price,agency,commissionPercent,metroDistance,metroStation,adress,metroLine,apartmentType,apartmentSquare,apartmentFloor,buildingFloor,absoluteTime,relativeTime,latitude,longitude,postalCode,area
/nizhniy_novgorod/kvartiry/3-k_kvartira_68_m_19_et._507105578,16000,Агентство,70 %,4.8 км,Автозаводская,"Нижний Новгород, ул. 40 лет Победы д. 12",Автозаводская линия,3-к квартира,68.0,1,9,   11 сентября 13:07 ,2 недели назад,56.223896999999994,43.950749,603137.0,Приокский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_45_et._1282174953,15000,Агентство,70 %,200 м,Двигатель Революции,"Нижний Новгород, пр. Ленина д. 58",Автозаводская линия,2-к квартира,50.0,4,5,   11 сентября 15:00 ,2 недели назад,56.275484,43.922084000000005,603073.0,Ленинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_45_m_36_et._1081298026,16000,Агентство,50 %,2.7 км,Горьковская,"Нижний Новгород, Родниковая улица",Автозаводская линия,1-к квартира,45.0,3,6,   11 сентября 18:55 ,2 недели назад,56.313503000000004,44.03767,,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_46_m_24_et._1215311593,13000,Агентство,60 %,1.7 км,Буревестник,"Нижний Новгород, ул Шаляпина, 6",Сормовская линия,2-к квартира,46.0,2,4,   11 сентября 11:47 ,2 недели назад,56.326013,43.916083,603074.0,Московский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_42_m_34_et._1811319087,12000,Агентство,70 %,2.5 км,Горьковская,"Нижний Новгород, улица Бекетова, 40А",Автозаводская линия,2-к квартира,42.0,3,4,   11 сентября 11:21 ,2 недели назад,56.292781999999995,44.007028000000005,603146.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_43_m_25_et._1792472375,14000,,70 %,1.9 км,Парк Культуры,"Нижний Новгород, Южное шоссе, 22",Автозаводская линия,2-к квартира,43.0,2,5,   11 сентября 11:28 ,2 недели назад,56.22465699999999,43.861034000000004,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_60_m_45_et._1286276355,22000,,0 %,3.2 км,Горьковская,"Нижний Новгород, улица Адмирала Васюнина, 4к2",Автозаводская линия,3-к квартира,60.0,4,5,   11 сентября 13:36 ,2 недели назад,56.298246999999996,44.03829,603106.0,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_75_m_814_et._1782831538,23000,Агентство,70 %,1.9 км,Горьковская,"Нижний Новгород, Полтавская улица, 33/45",Автозаводская линия,3-к квартира,75.0,8,14,   11 сентября 13:43 ,2 недели назад,56.314762,44.025309,603105.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_50_m_510_et._749383824,15000,,0 %,900 м,Парк Культуры,"Нижний Новгород, Молодежный пр-кт, д31 корпус 5",Автозаводская линия,1-к квартира,50.0,5,10,   11 сентября 16:11 ,2 недели назад,56.241023,43.845690999999995,603101.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_25_et._1763856092,11000,Агентство,70 %,1.5 км,Кировская,"Нижний Новгород, улица Советской Армии, 10",Автозаводская линия,1-к квартира,33.0,2,5,   11 сентября 11:59 ,2 недели назад,56.257688,43.862992999999996,603138.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_56_m_810_et._1816086097,15000,,65 %,1.1 км,Парк Культуры,"Нижний Новгород, проспект Ильича, 39",Автозаводская линия,2-к квартира,56.0,8,10,   11 сентября 14:54 ,2 недели назад,56.245775,43.84349,603101.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_57_m_79_et._966862130,18000,Агентство,50 %,2.3 км,Буревестник,"Нижний Новгород, микрорайон Центр Сормова",Сормовская линия,2-к квартира,57.0,7,9,   11 сентября 19:43 ,2 недели назад,56.348861,43.867682,,Сормовский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_52_m_22_et._1349430648,12500,Агентство,50 %,3.7 км,Пролетарская,"Нижний Новгород, проспект Гагарина",Автозаводская линия,2-к квартира,52.0,2,2,   11 сентября 09:59 ,2 недели назад,56.255327,43.97009,,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_310_et._1805934425,13500,Агентство,55 %,5.6 км,Горьковская,"Нижний Новгород, Верхнепечёрская улица, 14",Автозаводская линия,1-к квартира,35.0,3,10,   11 сентября 13:44 ,2 недели назад,56.285973,44.069452000000005,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_39_et._1821337900,10000,Агентство,60 %,3 км,Парк Культуры,"Нижний Новгород, Космическая улица, 54",Автозаводская линия,1-к квартира,33.0,3,9,   11 сентября 10:24 ,2 недели назад,56.219221999999995,43.833940999999996,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_35_et._1793145397,9000,Агентство,60 %,200 м,Канавинская,"Нижний Новгород, Сормовское шоссе, 19",Сормовская линия,1-к квартира,33.0,3,5,   11 сентября 10:09 ,2 недели назад,56.322230000000005,43.92592,,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_34_m_19_et._1821505258,10000,Агентство,60 %,1.9 км,Парк Культуры,"Нижний Новгород, улица Строкина, 18",Автозаводская линия,1-к квартира,34.0,1,9,   11 сентября 10:05 ,2 недели назад,56.255878,43.84323,603138.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_69_et._1811599211,15000,Агентство,70 %,700 м,Стрелка,"Нижний Новгород, жилой район Мещерское Озеро, улица Сергея Есенина, 20",Сормовская линия,2-к квартира,50.0,6,9,   11 сентября 10:45 ,2 недели назад,56.333265000000004,43.93864,603070.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_35_m_22_et._1815887325,10000,,0 %,1.5 км,Парк Культуры,"Нижний Новгород, улица Сергея Тюленина",Автозаводская линия,2-к квартира,35.0,2,2,   11 сентября 10:49 ,2 недели назад,56.227844999999995,43.856336,,Автозаводский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_63_m_49_et._1288946230,16000,Агентство,50 %,12.2 км,Горьковская,"Нижний Новгород, Кораблестроителей пр-кт, 6",Автозаводская линия,3-к квартира,63.0,4,9,   11 сентября 07:37 ,2 недели назад,56.365697,43.820251,603128.0,Сормовский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_62_m_610_et._1786855835,20000,Агентство,50 %,5.6 км,Горьковская,"Нижний Новгород, Казанское шоссе, 4к3",Автозаводская линия,2-к квартира,62.0,6,10,   11 сентября 14:34 ,2 недели назад,56.294891,44.078894,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_49_m_517_et._1814574607,15000,,0 %,5.4 км,Горьковская,"Нижний Новгород, Казанское шоссе, 9",Автозаводская линия,1-к квартира,49.0,5,17,   11 сентября 13:16 ,2 недели назад,56.29186800000001,44.073260999999995,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_62_m_59_et._1766299652,18000,Агентство,50 %,600 м,Автозаводская,"Нижний Новгород, улица Переходникова, 29",Автозаводская линия,3-к квартира,62.0,5,9,   11 сентября 08:05 ,2 недели назад,56.262712,43.899473,603065.0,Ленинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_58_m_89_et._1280697350,26000,Агентство,60 %,1 км,Горьковская,"Нижний Новгород, Малая Ямская улица, 63",Автозаводская линия,2-к квартира,58.0,8,9,   11 сентября 21:11 ,2 недели назад,56.309853000000004,43.979989,603000.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_60_m_626_et._1813783775,20000,Агентство,0 %,4.3 км,Горьковская,"Нижний Новгород, жилой район Кузнечиха, бульвар 60 лет Октября, 21к2",Автозаводская линия,2-к квартира,60.0,6,26,   11 сентября 12:29 ,2 недели назад,56.286278,44.043554,,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_56.4_m_623_et._1800279670,17000,Агентство,50 %,1 км,Ленинская,"Нижний Новгород, Левобережная улица, 2",Автозаводская линия,2-к квартира,56.4,6,23,   27 сентября 19:04 ,1 день назад,56.300605000000004,43.953121,,Ленинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_39_m_1414_et._886128004,16000,Агентство,0 %,1.7 км,Стрелка,"Нижний Новгород, ул. Акимова, д. 32",Сормовская линия,1-к квартира,39.0,14,14,   27 сентября 19:10 ,1 день назад,56.34293,43.925929,603159.0,Канавинский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_62_m_25_et._1798002184,8000,,0 %,4.4 км,Автозаводская,"Нижний Новгород, жилой район Щербинки, 2-й микрорайон, улица Военных Комиссаров, 7",Автозаводская линия,3-к квартира,62.0,2,5,   27 сентября 18:51 ,1 день назад,56.231543,43.956121,603137.0,Приокский район
